competency_id,subdomain_id,competency_code,competency_title,competency_statement,sort_order
e4c0d7c6-e651-4cd8-8e29-be981aae1416,d5b8e641-d3ab-44e6-ae46-544f4eac9af9,8.5.3,Analyse and interpret learning and assessment data,,179
a86f0d8c-b12f-411b-ba31-91345af562ba,d5b8e641-d3ab-44e6-ae46-544f4eac9af9,8.5.4,Facilitate learner’s digital competence,,180
c9daf45a-4365-49e2-a5b2-d1753ad193b3,5b606eb0-7d63-4dfc-99e3-98eff254f78c,9.1.1,Define research scope,,181
18c62709-17fc-44b3-8485-7a94f0049d94,5b606eb0-7d63-4dfc-99e3-98eff254f78c,9.1.2,Select research design and methodology,,182
5ed5bb44-e6c5-4002-99b1-17d029ba1f0e,5b606eb0-7d63-4dfc-99e3-98eff254f78c,9.1.3,Develop research grant application and secure resources to initiate study,,183
75cad2b4-cce6-40d3-ac17-77a00e79fc99,5b606eb0-7d63-4dfc-99e3-98eff254f78c,9.1.4,Develop research protocol,,184
91496053-e52a-48da-a2dc-18f2e5efd5f7,c32859be-f302-443d-aa4b-bf8490244598,9.2.1,Data gathering,,185
92641a6a-15c0-4d91-a0b0-f921a80fc0a3,c32859be-f302-443d-aa4b-bf8490244598,9.2.2,Data management and data governance,,186
2bc8b816-b507-46f3-8e90-8f8ac4cbd3c6,c32859be-f302-443d-aa4b-bf8490244598,9.2.3,Data processing and analysis,,187
3b21e6fa-4c4f-49b6-93a6-5d47d3ca2580,c32859be-f302-443d-aa4b-bf8490244598,9.2.4,Value estimation and verification,,188
ed761f8f-a97e-4f22-9717-2c272ae261cf,2f7f8d6c-5e81-4d92-af0a-fdd30272440e,9.3.1,Support research evaluation and validation,,189
d8fe5652-dbb1-479d-8fbc-d69225a61db4,2f7f8d6c-5e81-4d92-af0a-fdd30272440e,9.3.2,Plan research evaluation and validation,,190
208cde46-5d5e-47d9-b638-9e33098c3aad,2f7f8d6c-5e81-4d92-af0a-fdd30272440e,9.3.3,Design research evaluation and validation,,191
217c2d66-d83b-41a4-a715-6d5864af7b99,2f7f8d6c-5e81-4d92-af0a-fdd30272440e,9.3.4,Lead research evaluation and validation,,192
6ae2fe98-9375-4b65-9a5f-2c7c67f558ac,578a150a-d845-4a03-b636-f8ab6a35a444,9.4.1,Understand the characteristics of the digital health intervention,,193
993f51b9-29c4-4875-ab61-02b16b4d7c07,578a150a-d845-4a03-b636-f8ab6a35a444,9.4.2,Understand and evaluate the implementation of the digital health intervention,,194
4ee88a16-d86b-4d91-a9da-64f5ab2e08f3,578a150a-d845-4a03-b636-f8ab6a35a444,9.4.3,Apply systems theory and thinking to research and implementation,,195
4693b273-19a5-45e5-b898-d7de03a85e26,cf49ba3d-4791-4608-b1f5-8fd8459b07fa,9.5.1,Identify evidence,,196
e5840fce-579b-4069-a47e-66cfccedc240,cf49ba3d-4791-4608-b1f5-8fd8459b07fa,9.5.2,Define evidence synthesis strategy,,197
504e94e7-6948-4a06-8647-c0200606e882,cf49ba3d-4791-4608-b1f5-8fd8459b07fa,9.5.3,Synthesise evidence,,198
373f8004-b4b5-40f3-a5fe-a04afa803b72,274bb364-82e7-49cd-b7e1-c06da144e98d,9.6.1,Engage collaborating partners,,199
64940d9b-d463-4067-9b29-ab1551614859,274bb364-82e7-49cd-b7e1-c06da144e98d,9.6.2,Disseminate research findings,,200
44247628-4a06-4d48-b6d1-7cc45f394311,274bb364-82e7-49cd-b7e1-c06da144e98d,9.6.3,Translate research into policies,,201
71aac7a8-3784-4b87-9492-d00bfdd981b7,274bb364-82e7-49cd-b7e1-c06da144e98d,9.6.4,Engage stakeholders in research,,202
